14.20107	4.280003
14.28102	4.27402
14.36097	4.086177
14.44093	3.959881
14.52088	4.090827
14.60083	3.96325
14.68079	4.004723
14.76074	3.912968
14.84069	4.031535
14.92065	3.897316
15.0006	3.798194
15.08055	3.814134
15.16051	3.854144
15.24046	3.927251
15.32041	3.682368
15.40036	3.764668
15.48032	3.783488
15.56027	3.801505
15.64022	3.622619
15.72018	3.720538
15.80013	3.675845
15.88008	3.685149
15.96004	3.632875
16.03999	3.641564
16.11994	3.75442
16.19989	3.692413
16.27985	3.764719
16.3598	3.566814
16.43975	3.625645
16.51971	3.487783
16.59966	3.60039
16.67961	3.518684
16.75957	3.482926
16.83952	3.455673
16.91947	3.396918
16.99942	3.374327
17.07938	3.33493
17.15933	3.355057
17.23928	3.439535
17.31924	3.550815
17.39919	3.546111
17.47914	3.495147
17.5591	3.403258
17.63905	3.3394
17.719	3.2725
17.79895	3.386022
17.87891	3.269794
17.95886	3.273486
18.03881	3.20548
18.11877	3.110694
18.19872	3.25198
18.27867	3.246669
18.35863	3.261962
18.43858	3.161478
18.51853	3.177642
18.59848	3.063146
18.67844	3.150729
18.75839	3.114764
18.83834	3.148742
18.9183	3.088993
18.99825	3.138829
19.0782	3.178456
19.15816	3.197654
19.23811	3.086161
19.31806	3.117979
19.39802	3.317581
19.47797	3.230668
19.55792	3.202371
19.63787	3.16046
19.71783	3.348589
19.79778	3.757979
19.87773	3.530356
19.95769	3.59271
20.03764	4.291414
20.11759	6.071149
20.19755	7.60126
20.2775	9.442491
20.35745	11.56364
20.4374	10.43834
20.51736	6.112035
20.59731	4.258073
20.67726	3.281457
20.75722	3.203032
20.83717	3.085965
20.91712	3.143896
20.99708	3.096412
21.07703	2.940983
21.15698	3.073539
21.23693	2.974275
21.31689	2.985558
21.39684	2.922998
21.47679	2.803155
21.55675	2.88919
21.6367	2.848006
21.71665	2.788639
21.79661	2.789339
21.87656	2.89155
21.95651	2.730197
22.03646	2.766775
22.11642	2.817178
22.19637	2.668027
22.27632	2.849223
22.35628	2.725927
22.43623	2.690957
22.51618	2.63892
22.59614	2.688601
22.67609	2.743388
22.75604	2.700451
22.83599	2.633396
22.91595	2.615931
22.9959	2.686164
23.07585	2.726151
23.15581	2.648759
23.23576	2.607628
23.31571	2.689899
23.39567	2.693077
23.47562	2.711287
23.55557	2.524234
23.63553	2.545719
23.71548	2.522871
23.79543	2.59961
23.87538	2.661712
23.95534	2.517957
24.03529	2.573383
24.11524	2.512447
24.1952	2.554094
24.27515	2.545558
24.3551	2.558949
24.43506	2.629784
24.51501	2.525534
24.59496	2.539946
24.67491	2.560824
24.75487	2.459073
24.83482	2.498151
24.91477	2.494416
24.99473	2.588356
25.07468	2.55066
25.15463	2.576065
25.23459	2.485343
25.31454	2.35425
25.39449	2.515177
25.47444	2.565429
25.5544	2.422084
25.63435	2.627236
25.7143	2.645082
25.79426	2.461011
25.87421	2.41855
25.95416	2.421042
26.03412	2.370635
26.11407	2.46864
26.19402	2.471247
26.27397	2.426231
26.35393	2.393586
26.43388	2.482392
26.51383	2.408
26.59379	2.391638
26.67374	2.310413
26.75369	2.304373
26.83365	2.420283
26.9136	2.449106
26.99355	2.430612
27.07351	2.416842
27.15346	2.357805
27.23341	2.36914
27.31336	2.405207
27.39332	2.311695
27.47327	23.51693
27.55322	2.443828
27.63318	2.416335
27.71313	2.65719
27.79308	2.39133
27.87304	2.470771
27.95299	2.488934
28.03294	2.304629
28.11289	2.38708
28.19285	2.424762
28.2728	2.332834
28.35275	2.394446
28.43271	2.449872
28.51266	2.497596
28.59261	2.524453
28.67257	2.776964
28.75252	3.04904
28.83247	3.248755
28.91242	3.445197
28.99238	2.943188
29.07233	2.765811
29.15228	2.581809
29.23224	2.33066
29.31219	2.346219
29.39214	2.365926
29.4721	2.268382
29.55205	2.327047
29.632	2.265647
29.71195	2.330626
29.79191	2.272619
29.87186	2.147649
29.95181	2.22143
30.03177	2.238771
30.11172	2.283892
30.19167	2.276752
30.27163	2.199979
30.35158	2.211189
30.43153	2.13182
30.51148	2.089158
30.59144	2.251396
30.67139	2.102063
30.75134	2.217597
30.8313	2.252373
30.91125	2.161535
30.9912	2.214538
31.07116	2.197437
31.15111	2.192064
31.23106	2.179749
31.31102	2.253143
31.39097	2.279732
31.47092	2.098174
31.55087	2.155121
31.63083	2.118641
31.71078	2.15523
31.79073	2.110283
31.87069	2.136607
31.95064	2.099027
32.03059	2.069678
32.11055	2.12669
32.1905	2.190967
32.27045	2.092477
32.3504	2.182883
32.43036	2.075587
32.51031	2.276223
32.59026	2.014119
32.67022	2.17563
32.75017	2.132026
32.83012	2.109291
32.91008	2.042113
32.99003	2.070009
33.06998	2.054578
33.14993	2.022224
33.22989	2.049779
33.30984	2.163837
33.38979	2.188154
33.46975	2.151251
33.5497	2.059001
33.62965	2.035041
33.70961	2.024148
33.78956	2.060753
33.86951	2.066427
33.94946	1.971981
34.02942	2.031738
34.10937	2.163609
34.18932	2.056364
34.26928	2.068412
34.34923	2.072388
34.42918	2.040213
34.50914	2.130284
34.58909	2.006318
34.66904	1.95033
34.749	2.049426
34.82895	2.061029
34.9089	1.953703
34.98885	1.982982
35.06881	2.110985
35.14876	2.274298
35.22871	2.644594
35.30867	2.920873
35.38862	3.4718
35.46857	3.518963
35.54853	3.260953
35.62848	2.88144
35.70843	2.428722
35.78838	2.453597
35.86834	1.955596
35.94829	1.802692
36.02824	1.862859
36.1082	1.998065
36.18815	1.830291
36.2681	1.876087
36.34806	1.78821
36.42801	1.801248
36.50796	1.792518
36.58791	1.76373
36.66787	1.730105
36.74782	1.67883
36.82777	1.948899
36.90773	1.81166
36.98768	1.908766
37.06763	1.723162
37.14759	1.951795
37.22754	1.637702
37.30749	1.507266
37.38744	1.718907
37.4674	1.658831
37.54735	1.507328
37.6273	1.817091
37.70726	1.735446
37.78721	1.610734
37.86716	1.788437
37.94712	1.8637
38.02707	1.708781
38.10702	1.810477
38.18697	1.777434
38.26693	1.697041
38.34688	1.748676
38.42683	1.66541
38.50679	1.600274
38.58674	1.611516
38.66669	1.324603
38.74665	1.750238
38.8266	1.547596
38.90655	2.063638
38.98651	1.431638
39.06646	1.619317
39.14641	1.519503
39.22636	1.545639
39.30632	1.292561
39.38627	1.735987
39.46622	1.769443
39.54618	1.818797
39.62613	1.401879
39.70608	1.21212
39.78604	1.856325
39.86599	1.259748
39.94594	1.769249
